Tue May 18 11:23:09 GMT-06:00 2010,,73,61,31,11111,,1516531171,40844640,81689280,40844640,2533056547,,3008420328,106688931,213377862,106688931,1903159266,,2385167844,9440744,18881488,9440744,2977693368,,0,0,0,0,0,1219845,0,0,0,195558076,,50709779,0,0,0,3555479737,,0,0,0,0,0
Tue May 18 11:26:04 GMT-06:00 2010,,73,61,39,11111,,1524982102,40844640,81689280,40844640,102492285,,3015561567,106688931,213377862,106688931,1627356876,,2392357744,9440744,18881488,9440744,4073418904,,0,0,0,0,0,1220035,0,0,0,195588552,,50717734,0,0,0,3556076682,,0,0,0,0,0
Tue May 18 11:26:09 GMT-06:00 2010,,73,61,32,11111,,1525178066,40844640,81689280,40844640,239058951,,3015743820,106688931,213377862,106688931,1727970505,,2392519798,9440744,18881488,9440744,4191205556,,0,0,0,0,0,1220035,0,0,0,195588552,,50717914,0,0,0,3556089825,,0,0,0,0,0
Tue May 18 11:29:05 GMT-06:00 2010,,73,61,100,11111,,1533661981,40844640,81689280,40844640,2226085679,,3023429762,106729454,213458908,106729454,2065264112,,2399429913,9440744,18881488,9440744,728698146,,0,0,0,0,0,1220215,0,0,0,195617424,,50725909,0,0,0,3556688715,,0,0,0,0,0
Tue May 18 11:29:09 GMT-06:00 2010,,73,61,100,11111,,1533883737,40844640,81689280,40844640,2390110617,,3023612774,106729454,213458908,106729454,2177169172,,2399617533,9440744,18881488,9440744,866781107,,0,0,0,0,0,1220215,0,0,0,195617424,,50726128,0,0,0,3556705219,,0,0,0,0,0
Tue May 18 11:32:05 GMT-06:00 2010,,73,60,37,11111,,1542461968,40844640,81689280,40844640,138712986,,3030971785,106782034,213564068,106782034,2273472804,,2406639523,9514761,19029522,9514761,1764830592,,0,0,0,0,0,1220395,0,0,0,195646296,,50734047,0,0,0,3557299973,,0,0,0,0,0
Tue May 18 11:32:10 GMT-06:00 2010,,73,60,66,11111,,1542655662,40844640,81689280,40844640,274563636,,3031141777,106782034,213564068,106782034,2370173072,,2406803808,9514761,19029522,9514761,1882075926,,0,0,0,0,0,1220395,0,0,0,195646296,,50734268,0,0,0,3557316856,,0,0,0,0,0
Tue May 18 11:35:06 GMT-06:00 2010,,73,60,100,11111,,1551275719,40844640,81689280,40844640,2232371174,,3038568613,106933367,213866734,106933367,2497139469,,2413937365,9514761,19029522,9514761,2854059083,,0,0,0,0,0,1220585,0,0,0,195676772,,50742187,0,0,0,3557908755,,0,0,0,0,0
Tue May 18 11:35:10 GMT-06:00 2010,,73,60,76,11111,,1551462655,40844640,81689280,40844640,2368124650,,3038768180,106933367,213866734,106933367,2616563361,,2414081660,9514761,19029522,9514761,2957180038,,0,0,0,0,0,1220585,0,0,0,195676772,,50742354,0,0,0,3557920305,,0,0,0,0,0
Tue May 18 11:38:05 GMT-06:00 2010,,73,60,39,11111,,1559834045,40861328,81722656,40861328,4152594233,,3046376862,107033614,214067228,107033614,2860665667,,2420862621,9514761,19029522,9514761,3706676429,,0,0,0,0,0,1220765,0,0,0,195705644,,50750479,0,0,0,3558538024,,0,0,0,0,0
Tue May 18 11:38:10 GMT-06:00 2010,,73,60,36,11111,,1560075593,40861328,81722656,40861328,38809390,,3046551048,107033614,214067228,107033614,2962374934,,2421067319,9514761,19029522,9514761,3861838973,,0,0,0,0,0,1220765,0,0,0,195705644,,50750643,0,0,0,3558549027,,0,0,0,0,0
Tue May 18 11:41:06 GMT-06:00 2010,,73,60,46,11111,,1568246898,40861328,81722656,40861328,1625782063,,3054476320,107033614,214067228,107033614,3528510352,,2427641627,9514761,19029522,9514761,96265830,,0,0,0,0,0,1220945,0,0,0,195734516,,50758674,0,0,0,3559156199,,0,0,0,0,0
Tue May 18 11:41:11 GMT-06:00 2010,,73,60,43,11111,,1568463197,40861328,81722656,40861328,1783419617,,3054669826,107033614,214067228,107033614,3646420229,,2427819055,9514761,19029522,9514761,229374016,,0,0,0,0,0,1220945,0,0,0,195734516,,50758905,0,0,0,3559174501,,0,0,0,0,0
Tue May 18 11:44:06 GMT-06:00 2010,,73,59,36,11111,,1576769094,40861328,81722656,40861328,3470518942,,3062709990,107070224,214140448,107070224,4287664791,,2434648938,9514761,19029522,9514761,1015856529,,0,0,0,0,0,1221125,0,0,0,195763388,,50766908,0,0,0,3559778420,,0,0,0,0,0
Tue May 18 11:44:11 GMT-06:00 2010,,73,59,47,11111,,1576996660,40861328,81722656,40861328,3641853312,,3062932351,107070224,214140448,107070224,133958621,,2434830944,9514761,19029522,9514761,1154286963,,0,0,0,0,0,1221125,0,0,0,195763388,,50767087,0,0,0,3559792551,,0,0,0,0,0
Tue May 18 11:47:06 GMT-06:00 2010,,73,58,76,11111,,1585152776,40861328,81722656,40861328,1027849017,,3071335138,107070224,214140448,107070224,1125936701,,2441317453,9514761,19029522,9514761,1622063446,,0,0,0,0,0,1221305,0,0,0,195792260,,50775177,0,0,0,3560401144,,0,0,0,0,0
Tue May 18 11:47:11 GMT-06:00 2010,,73,59,35,11111,,1585365495,40861328,81722656,40861328,1186734529,,3071548055,107070224,214140448,107070224,1257501718,,2441479694,9514761,19029522,9514761,1743269051,,0,0,0,0,0,1221305,0,0,0,195792260,,50775349,0,0,0,3560414563,,0,0,0,0,0
Tue May 18 11:50:06 GMT-06:00 2010,,74,59,41,11111,,1593665684,40861328,81722656,40861328,2806296240,,3079258359,107070224,214140448,107070224,1565178508,,2448085014,9514761,19029522,9514761,2337841711,,0,0,0,0,0,1221485,0,0,0,195821132,,50783320,0,0,0,3561011127,,0,0,0,0,0
Tue May 18 11:50:11 GMT-06:00 2010,,74,59,48,11111,,1593851354,40861328,81722656,40861328,2936783204,,3079581278,107070224,214140448,107070224,1848428829,,2448225549,9514761,19029522,9514761,2438017007,,0,0,0,0,0,1221485,0,0,0,195821132,,50783547,0,0,0,3561027753,,0,0,0,0,0
Tue May 18 11:53:07 GMT-06:00 2010,,73,58,36,11111,,1601694224,40861328,81722656,40861328,20321250,,3087141884,107070224,214140448,107070224,1999117395,,2454387158,9514761,19029522,9514761,2687112946,,0,0,0,0,0,1221665,0,0,0,195850004,,50791518,0,0,0,3561631498,,0,0,0,0,0
Tue May 18 11:53:11 GMT-06:00 2010,,73,58,39,11111,,1601890599,40861328,81722656,40861328,161805145,,3087324612,107070224,214140448,107070224,2105447104,,2454544667,9514761,19029522,9514761,2803534927,,0,0,0,0,0,1221665,0,0,0,195850004,,50791736,0,0,0,3561647310,,0,0,0,0,0
Tue May 18 11:56:07 GMT-06:00 2010,,73,58,100,11111,,1609919241,40861328,81722656,40861328,1768241265,,3094985475,107088066,214176132,107088066,2389553979,,2460961530,9514761,19029522,9514761,3312568433,,0,0,0,0,0,1221855,0,0,0,195880480,,50799875,0,0,0,3562268037,,0,0,0,0,0
Tue May 18 11:56:12 GMT-06:00 2010,,73,58,100,11111,,1610107355,40861328,81722656,40861328,1898843267,,3095162171,107088066,214176132,107088066,2489373274,,2461108880,9514761,19029522,9514761,3417921370,,0,0,0,0,0,1221855,0,0,0,195880480,,50800034,0,0,0,3562278853,,0,0,0,0,0
Tue May 18 11:59:07 GMT-06:00 2010,,73,58,40,11111,,1617940478,40861328,81722656,40861328,3269338678,,3103123667,107088066,214176132,107088066,3085157204,,2467192601,9514761,19029522,9514761,3582822284,,0,0,0,0,0,1222035,0,0,0,195909352,,50808070,0,0,0,3562884092,,0,0,0,0,0
Tue May 18 11:59:12 GMT-06:00 2010,,73,58,63,11111,,1618146829,40861328,81722656,40861328,3418857528,,3103305275,107088066,214176132,107088066,3189577719,,2467352450,9514761,19029522,9514761,3700287562,,0,0,0,0,0,1222035,0,0,0,195909352,,50808249,0,0,0,3562897010,,0,0,0,0,0
